N,scor_ijk,scor_jik,scor_kij,scor_kji,scor_ikj,scor_jki,scor_block,timp_ijk,timp_jik,timp_kij,timp_kji,timp_ikj,timp_jki,timp_block,block_size
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.366947,1.990873,1.361808,1.965475,1.874108,1.343216,2.153409,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.377839,1.962641,1.325985,2.046982,1.946398,1.372665,2.128134,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.426964,2.074622,1.307534,2.186804,1.935767,1.374819,2.090553,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.365725,2.031261,1.356317,2.039951,1.930094,1.371814,2.166340,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.350316,2.010223,1.323893,2.030912,1.901441,1.382287,2.130314,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.482505,2.051873,1.302623,1.908667,1.801001,1.352277,2.051877,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.365869,1.900407,1.316710,1.888648,1.823967,1.349906,2.042786,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.355048,1.902479,1.353076,1.891248,1.894754,1.337873,2.046890,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.433222,2.076531,1.383732,1.940730,1.992699,1.386548,2.143783,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.371783,2.113060,1.415902,2.122195,1.947517,1.367216,2.072215,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.367168,1.950059,1.333967,2.046988,1.920908,1.364441,2.085899,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.300319,1.933802,1.330823,2.147047,1.898711,1.313194,2.037712,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.307389,1.926413,1.319951,2.047004,1.940113,1.404061,2.136401,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.410607,2.050043,1.399743,2.026052,1.952666,1.387197,2.064374,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.379222,2.010057,1.423888,1.983825,1.845489,1.333643,2.129446,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.380002,2.108120,1.361941,1.986953,1.871294,1.359195,2.191555,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.414550,2.055530,1.403470,2.128913,1.991346,1.284783,2.025159,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.420569,1.923760,1.307382,1.951293,2.049464,1.388586,2.076283,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.412752,2.024072,1.375235,1.957515,1.984773,1.440817,2.144491,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.360277,2.077025,1.461642,2.055150,2.054947,1.427913,2.183857,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.398603,2.029106,1.339919,2.000262,1.841886,1.257907,1.945647,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.449198,2.085384,1.394735,2.055413,1.931564,1.399711,2.146921,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.379327,1.986392,1.342895,1.991089,1.856080,1.366984,2.158207,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.453306,1.965432,1.339779,1.926421,1.907048,1.385308,2.148259,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.430734,1.905815,1.368242,1.979278,1.955760,1.336789,2.138293,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.332788,1.975439,1.373975,2.073155,1.973985,1.401142,2.084492,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.328831,1.881930,1.318681,1.970685,1.959625,1.368060,2.102025,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.349282,1.993381,1.402203,2.075063,1.933200,1.320171,2.022924,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.388576,1.917935,1.344662,2.043247,1.909015,1.370193,2.075785,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.387796,1.940119,1.316541,1.969535,1.992212,1.365189,2.083973,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.361424,1.963906,1.371653,2.193734,2.048130,1.412053,2.089546,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.334950,2.007437,1.346884,2.042668,1.965150,1.349030,2.072518,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.375007,1.986763,1.353872,2.083363,1.983974,1.368769,2.084907,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.418974,2.022842,1.305980,2.031022,1.956800,1.429085,2.155527,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.425039,2.016306,1.303393,1.927171,1.900415,1.374475,2.052318,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.339253,1.957768,1.328233,1.972809,1.989741,1.422858,2.149647,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.452228,1.987843,1.384401,2.015926,1.977577,1.389148,2.074243,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.406963,1.889767,1.364615,2.034257,1.884994,1.327340,2.018057,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.371346,1.924134,1.324421,2.004476,1.891813,1.379854,2.080736,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.367972,1.938416,1.377225,2.060547,2.014333,1.364962,2.086121,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.454911,1.948920,1.382622,2.002388,1.910228,1.335159,2.094299,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.317368,1.887379,1.282041,2.032241,1.897427,1.318281,2.007167,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.316860,1.912955,1.289660,2.004665,1.933291,1.314521,2.003655,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.365123,1.863027,1.323095,2.043976,1.867883,1.281022,2.044801,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.365242,1.912113,1.362718,1.988840,1.832188,1.312561,2.120474,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.347189,1.939981,1.346400,1.946784,1.812466,1.294765,2.078346,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.359553,1.928606,1.357543,1.969375,1.809364,1.344115,2.142167,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.339625,1.944052,1.347286,1.907795,1.822208,1.395213,2.216276,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.310564,1.954915,1.334609,1.915201,1.839932,1.376511,2.182103,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.320413,1.936021,1.350385,1.913502,1.821898,1.405849,2.170746,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.360403,1.927080,1.317736,2.004760,1.769212,1.335193,2.133687,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.345677,1.962624,1.295555,2.028351,1.772171,1.344627,2.160060,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.347724,1.964163,1.294059,2.016140,1.804141,1.329651,2.109267,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.343089,1.965611,1.319332,1.966978,1.894588,1.296988,2.094285,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.362285,1.951849,1.335876,1.965011,1.860773,1.329165,2.113944,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.350451,1.955874,1.315686,1.959803,1.883756,1.337745,2.142986,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.346305,1.962741,1.293080,1.994628,1.832286,1.343521,2.156719,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.375725,1.889523,1.374843,1.897378,1.866884,1.312084,1.991149,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.316417,1.960942,1.269266,1.925220,1.919964,1.299671,1.972645,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.376316,1.902332,1.308213,1.949122,1.937717,1.280004,1.953665,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.394296,1.916120,1.314016,1.939036,1.939523,1.287142,1.961109,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.373710,1.943396,1.296032,1.899610,1.903209,1.302996,1.978043,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.347322,1.949471,1.310764,1.908514,1.918014,1.288527,1.963189,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.361399,1.948902,1.291029,1.892697,1.884637,1.320019,1.986700,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.314408,1.977503,1.277311,1.872459,1.819587,1.323585,1.995229,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.320080,1.955443,1.313257,1.856561,1.841561,1.323325,2.002345,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.319863,1.967640,1.290717,1.855335,1.846035,1.313330,1.993987,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.327919,1.940144,1.356069,1.862489,1.914618,1.383856,2.187352,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.373624,1.964228,1.334584,1.898764,1.804886,1.319293,2.132250,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.366912,1.964179,1.293982,1.927791,1.794914,1.316336,1.993487,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.334158,1.972033,1.270114,1.850123,1.836063,1.321946,2.001715,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.345301,1.974614,1.264406,1.858967,1.820056,1.326162,2.003531,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.325381,1.968764,1.272011,1.871597,1.810712,1.322983,2.000793,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.337909,1.918982,1.342062,1.863941,1.842479,1.302159,1.981007,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.358621,1.891594,1.360293,1.912570,1.845353,1.286454,1.973173,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.370873,1.882433,1.353318,1.965246,1.834802,1.305304,2.090821,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.322694,1.918175,1.285910,1.992558,1.918771,1.330720,2.032987,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.358030,1.910978,1.265890,2.004048,1.862157,1.314159,2.024869,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.394603,1.907958,1.303868,1.995788,1.862540,1.290738,2.045004,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.372481,1.906257,1.356145,1.951899,1.928398,1.270705,2.087402,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.353019,1.956030,1.335245,1.983590,1.866161,1.325827,2.129755,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.344742,1.971824,1.300664,2.007161,1.828757,1.326058,2.132953,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.347668,1.978153,1.296074,1.999009,1.845775,1.330310,2.142841,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.334916,1.988588,1.297547,2.032661,1.805641,1.323451,2.119859,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.337026,1.987418,1.305209,2.026650,1.776150,1.316795,2.119995,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.376071,1.896845,1.375708,1.877092,1.830927,1.319971,1.995882,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.331667,1.962236,1.263812,1.871103,1.875536,1.326947,2.001208,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.329355,1.985948,1.270449,1.870324,1.910838,1.320334,2.017779,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.361749,1.901971,1.312768,1.956342,1.916456,1.304868,1.989991,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.334291,1.860589,1.318928,2.031542,1.816279,1.372353,2.111798,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.288149,1.866171,1.327130,1.997661,1.870359,1.353966,2.165052,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.306518,1.901485,1.361730,1.959004,1.929322,1.316106,2.125030,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.350659,1.945769,1.290173,2.033974,1.822345,1.311692,2.112962,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.350897,1.925514,1.345440,1.976098,1.786436,1.290973,1.962547,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.338338,1.903417,1.385331,1.912603,1.758402,1.274856,1.957043,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.355734,1.883729,1.366595,1.966796,1.752857,1.315620,2.106070,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.363955,1.899744,1.381064,1.917575,1.819861,1.321125,1.992939,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.328453,1.961810,1.304055,1.868765,1.841526,1.322743,1.992409,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.329774,1.964199,1.292571,1.889499,1.936532,1.287541,1.971253,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.369873,1.927629,1.295995,1.879640,1.913621,1.307268,2.052442,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.340280,1.909215,1.346904,1.877594,1.910846,1.310369,2.087148,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.335125,1.884874,1.356498,1.882110,1.903623,1.304232,1.990005,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.342301,1.891279,1.358179,1.911816,1.848390,1.315376,1.989931,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.351609,1.894839,1.360192,1.884489,1.910629,1.330863,2.110676,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.326047,1.909377,1.302231,2.002283,1.902242,1.282407,1.960989,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.375660,1.851333,1.322037,2.004095,1.891055,1.301107,1.978777,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.371978,1.845353,1.318407,1.999492,1.899295,1.283303,1.970661,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.389411,1.856438,1.314312,1.951001,1.949570,1.276189,1.958586,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.385225,1.925899,1.298688,1.919448,1.892926,1.297590,1.980108,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.378325,1.957289,1.352600,1.950506,1.868762,1.363775,2.163450,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.303876,1.967798,1.340420,1.929110,1.858650,1.388454,2.190021,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.307054,1.955249,1.356630,1.959448,1.857504,1.371128,2.185896,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.314744,1.966945,1.319723,1.960339,1.841838,1.259224,1.945461,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.362902,1.910480,1.328404,1.924840,1.888298,1.324550,2.044353,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.319310,1.897520,1.350108,1.979198,1.901836,1.278700,2.096649,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.323595,1.856449,1.378513,1.955956,1.935755,1.249037,2.069396,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.343094,1.874643,1.370861,1.950581,1.949776,1.258460,2.075593,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.356011,1.909272,1.340340,1.966865,1.928483,1.299199,2.107598,128
512,137438690305,137705554945,137438690305,137705554945,137705554945,137438690305,1347583783,1.348300,1.941352,1.349579,2.083457,2.071972,1.341361,2.115772,128
