N,scor_ijk,scor_jik,scor_kij,scor_kji,scor_ikj,scor_jki,scor_block,timp_ijk,timp_jik,timp_kij,timp_kji,timp_ikj,timp_jki,timp_block,block_size
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.194632,1.204347,1.292607,2.203608,1.858543,1.971118,2.725262,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.179055,1.264127,1.283732,2.268293,1.861665,2.171444,2.862725,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.167894,1.296701,1.278219,2.057074,1.804790,2.364764,3.065458,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.101482,1.240730,1.200626,2.550932,1.822383,2.643161,3.393796,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.075450,1.164675,1.218338,2.124318,1.844219,2.447877,3.130863,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.120534,1.203723,1.219879,2.031278,1.807509,1.952481,2.661119,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.224837,1.302152,1.207933,2.104128,1.803543,1.927178,2.642877,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.228365,1.287053,1.200146,2.091979,1.815059,1.937439,2.647621,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.174385,1.260846,1.211208,2.087566,1.836578,1.945447,2.662258,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.238543,1.301928,1.191784,2.094987,1.818529,1.961665,2.743518,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.244440,1.235781,1.230362,2.103275,1.846329,1.975421,2.791292,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.232316,1.209503,1.234156,2.079211,1.869969,2.200372,3.018821,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.159692,1.161468,1.229422,2.013131,1.765428,2.480911,3.261238,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.126226,1.156852,1.231631,1.994764,1.766710,2.461436,3.226639,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.119119,1.157116,1.232567,1.980319,1.792927,2.446326,3.206498,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.115569,1.157429,1.227069,1.981886,1.787374,2.526401,3.290609,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.115901,1.159646,1.219750,2.021695,1.709635,1.935459,2.617503,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.236702,1.164023,1.199168,1.993527,1.829941,2.772574,3.580816,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.156978,1.173926,1.197616,2.003316,1.723113,2.798860,3.602219,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.142354,1.180737,1.190081,1.985874,1.690606,2.733207,3.520310,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.166234,1.191640,1.174417,1.999557,1.684136,2.786443,3.587952,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.151440,1.167712,1.191263,2.004139,1.761849,2.759037,3.573966,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.122362,1.180266,1.205463,2.013213,1.808114,1.965699,2.677560,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.161256,1.363559,1.212912,2.015831,1.861490,1.964334,2.675236,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.203218,1.344553,1.209294,2.060997,1.846472,1.944522,2.645796,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.231756,1.335052,1.185261,2.080497,1.826326,1.957515,2.663445,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.242537,1.310028,1.184584,2.070039,1.825805,1.915903,2.612703,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.228350,1.368485,1.211241,2.065515,1.818906,1.905046,2.600012,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.206781,1.330649,1.184722,2.066783,1.802638,1.923474,2.619820,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.201746,1.323299,1.186101,2.069028,1.802468,1.902997,2.606745,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.225705,1.323790,1.199876,2.071461,1.796967,1.916304,2.630084,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.241427,1.306240,1.202915,2.071122,1.795574,1.944961,2.686658,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.238554,1.292713,1.203433,2.069183,1.785484,1.966881,2.773923,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.141565,1.168804,1.239055,2.014925,1.746217,1.923381,2.730121,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.223855,1.163836,1.219344,2.003779,1.743152,1.956134,2.765544,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.230867,1.220593,1.267448,2.094873,1.871839,2.044175,2.864753,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.211418,1.321435,1.246365,2.024711,1.779771,2.016510,2.783254,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.191043,1.362999,1.302561,2.205488,1.791221,1.947966,2.662372,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.154006,1.385368,1.294663,2.230859,1.778370,2.034202,2.733674,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.258016,1.218392,1.319837,2.061543,1.844918,2.099783,2.836944,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.219342,1.308509,1.229311,2.234548,1.821982,2.046599,2.846856,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.261252,1.240551,1.225091,2.028517,1.760958,1.982477,2.759440,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.182896,1.254456,1.336754,2.307708,1.824448,1.968023,2.786594,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.211510,1.200332,1.277089,2.303559,1.774457,1.943884,2.757535,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.205730,1.222732,1.306434,2.215216,1.789129,1.940381,2.738804,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.204712,1.234887,1.305233,2.331011,1.920557,2.100802,2.928312,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.149656,1.163365,1.282752,2.127964,1.859922,2.142971,2.957096,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.153686,1.327697,1.265894,2.303571,1.761391,1.953592,2.740375,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.120240,1.229136,1.217467,2.037940,1.752112,1.974854,2.682500,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.168114,1.267927,1.203677,2.266146,1.727956,1.938757,2.639350,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.164026,1.195697,1.249683,2.345968,1.820500,2.095242,2.915330,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.219169,1.161334,1.226345,2.170471,1.750992,1.948485,2.639020,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.214107,1.264642,1.255246,2.364422,1.759825,2.049539,2.814573,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.222478,1.250083,1.287990,2.171724,1.949951,2.085612,2.896747,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.210914,1.222864,1.295239,2.290199,1.955469,2.050910,2.873651,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.166313,1.195554,1.198180,2.069704,1.941044,2.069301,2.863375,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.133253,1.274733,1.213983,2.109229,1.823221,2.148090,2.920918,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.171659,1.264239,1.218323,2.285825,1.904044,2.046152,2.798707,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.137642,1.294590,1.276204,2.375854,1.873499,2.054045,2.811425,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.175771,1.299480,1.304882,2.233263,1.884303,2.040496,2.792469,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.217891,1.192708,1.276846,2.120776,1.797720,1.990076,2.806818,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.189998,1.203184,1.277904,2.122324,1.793410,1.978292,2.808703,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.179316,1.183287,1.217492,2.557340,1.790790,2.036349,2.823806,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.182379,1.203358,1.239059,1.996383,1.727972,1.886508,2.589017,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.179653,1.187581,1.279245,2.165821,1.781253,2.057945,2.865841,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.158347,1.204195,1.244566,2.539233,1.741843,1.952998,2.702505,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.208622,1.194628,1.274199,2.060352,1.840884,1.989380,2.720221,128
