N,scor_ijk,scor_jik,scor_kij,scor_kji,scor_ikj,scor_jki,scor_block,timp_ijk,timp_jik,timp_kij,timp_kji,timp_ikj,timp_jki,timp_block,block_size
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.970004,1.360620,1.194771,2.036160,1.387727,1.914078,2.634716,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.940731,1.426251,1.193288,2.085403,1.422465,1.920349,2.687596,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.903318,1.366366,1.115220,2.386657,1.296661,1.997376,2.791602,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.934195,1.339260,1.267838,1.951642,1.386857,2.228412,2.898521,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.906676,1.421268,1.269277,1.950040,1.263482,2.102948,2.839267,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.955569,1.510756,1.224576,2.035670,1.257478,2.092473,2.816562,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.919566,1.500602,1.211661,2.106234,1.315546,2.097538,2.760377,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.944236,1.434050,1.193497,2.004136,1.374800,1.967579,2.761633,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.879060,1.375667,1.208334,2.095232,1.268950,2.054412,2.873590,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.894069,1.436492,1.153264,2.165322,1.363671,2.189101,2.915558,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.989288,1.431149,1.126673,2.054113,1.290539,2.014634,2.698669,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.887623,1.347197,1.119946,2.027443,1.210635,2.155278,2.832966,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.953372,1.435851,1.257033,2.304250,1.136348,2.211395,2.904763,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.866112,1.472276,1.220884,2.005370,1.317993,2.424249,3.096724,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.853049,1.503271,1.212233,2.535083,1.253546,2.921645,3.793839,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,2.067497,1.395239,1.122471,2.153535,1.223457,2.415358,3.228477,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.837166,1.270371,1.155278,1.952486,1.318426,1.950105,2.631267,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.850454,1.309786,1.276466,1.951425,1.335852,1.948762,2.632830,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.827158,1.430919,1.234034,1.964192,1.246761,1.949028,2.690077,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.900739,1.458416,1.253578,1.970400,1.297333,1.941455,2.629328,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.852262,1.411805,1.259242,1.965482,1.300533,1.936745,2.620795,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.855476,1.426300,1.242133,1.995283,1.261935,1.924159,2.607543,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.848644,1.451102,1.154258,2.193132,1.282612,1.889801,2.688952,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.836340,1.303439,1.109768,2.386586,1.228740,1.830707,2.633804,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.837674,1.313034,1.107483,2.376019,1.226370,1.836579,2.635481,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.836891,1.333026,1.107936,2.363091,1.226514,1.840445,2.641727,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.841307,1.311319,1.097900,2.412154,1.215453,1.860085,2.659727,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.841941,1.357544,1.130708,1.955683,1.266099,2.035033,2.724415,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.890869,1.421110,1.125422,2.598986,1.243035,1.901450,2.706529,128
