N,scor_ijk,scor_jik,scor_kij,scor_kji,scor_ikj,scor_jki,scor_block,timp_ijk,timp_jik,timp_kij,timp_kji,timp_ikj,timp_jki,timp_block,block_size
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.839541,1.835011,1.188480,1.753139,1.255726,1.247786,2.069133,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.791006,1.883442,1.261329,1.804534,1.244896,1.239465,2.056284,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.744917,1.910549,1.321927,1.833133,1.232567,1.242691,2.000724,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.714775,1.883526,1.278054,1.808287,1.232699,1.233675,1.931801,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.719071,1.811535,1.160162,1.776904,1.217674,1.233833,1.925954,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.735995,1.722518,1.202597,1.789100,1.199478,1.281641,2.032986,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.776273,1.781417,1.300656,1.754480,1.266520,1.256962,2.067018,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.764870,1.781401,1.209815,1.705273,1.374410,1.267463,2.008744,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.761400,1.778590,1.085903,1.715080,1.340712,1.298105,2.090458,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.858409,1.753719,1.110975,1.703473,1.389446,1.300499,1.996640,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.812966,1.844112,1.130967,1.718541,1.414101,1.346613,2.097015,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.805446,1.822758,1.132531,1.712700,1.378589,1.265728,1.969181,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.835046,1.859163,1.150613,1.750384,1.307244,1.254389,2.057852,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.858984,1.799854,1.127253,1.777172,1.256950,1.247873,2.070734,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.793366,1.846109,1.207657,1.807250,1.226494,1.241654,2.062255,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.739661,1.892367,1.285255,1.840600,1.233294,1.238045,2.002045,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.731292,1.889486,1.263937,1.813061,1.229125,1.233741,1.929728,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.732036,1.797555,1.151252,1.781560,1.242462,1.290260,2.071316,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.754844,1.765323,1.237512,1.853257,1.407755,1.322511,2.039606,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.729386,1.766216,1.250632,1.847813,1.402808,1.305729,2.005935,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.715989,1.766333,1.233525,1.816470,1.377533,1.315596,2.103881,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.744377,1.761557,1.170243,1.738035,1.274874,1.286297,2.031852,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.745014,1.766419,1.175128,1.780128,1.347342,1.325869,2.102977,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.745263,1.773763,1.220487,1.822480,1.422729,1.318559,2.057389,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.730091,1.774557,1.253513,1.824399,1.382290,1.316193,2.000504,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.733497,1.771033,1.270931,1.804719,1.317849,1.297600,2.003258,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.765679,1.773345,1.277470,1.804546,1.239492,1.283100,1.993932,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.807627,1.774092,1.217220,1.777378,1.236925,1.305502,2.077319,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.872598,1.777328,1.184841,1.779784,1.264691,1.278935,2.022082,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.851816,1.756819,1.146061,1.769194,1.343969,1.327972,2.150822,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.850349,1.767988,1.124938,1.769706,1.349669,1.338543,2.152266,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.842438,1.778282,1.189566,1.784540,1.265129,1.277313,1.964847,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.766263,1.777874,1.232000,1.776534,1.310028,1.265262,1.959402,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.755926,1.761148,1.252454,1.750885,1.330171,1.256412,1.955275,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.764971,1.768135,1.193226,1.737075,1.336115,1.251039,1.931592,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.761250,1.779807,1.219926,1.783287,1.199745,1.273567,2.018090,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.781899,1.806518,1.182264,1.803843,1.237356,1.234787,2.024926,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.718806,1.870982,1.232731,1.809069,1.230686,1.220937,1.919404,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.742407,1.757653,1.139812,1.804596,1.275972,1.278357,2.037565,128
